endereco_original,endereco_modificado,tipo_erro,label
"AVENIDA DAS AMERICAS, 03443, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3442, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03443, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3444, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03443, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3445, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03443, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3453, BARRA DA TIJUCA, 22631003, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC",ORIGINAL,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","ROD BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC",ABREVIACAO,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC",SEM_TIPO,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC",SEM_ACENTO,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","RODOVIA BR 82, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC",ERRO_DIGITACAO,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","RODOVIA BR 282, S/N, 89613000, ERVAL VELHO, SC",SEM_BAIRRO,1
"RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, 89613000, ERVAL VELHO, SC","RODOVIA BR 282, S/N, DISTRITO INDUSTRIAL JOSE FRANCISCO BORDIN, ERVAL VELHO, SC",SEM_CEP,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ",ORIGINAL,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","R LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ",ABREVIACAO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ",SEM_TIPO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ",SEM_ACENTO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRA DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ",ERRO_DIGITACAO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 126, 23815410, ITAGUAI, RJ",SEM_BAIRRO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 126, CENTRO, ITAGUAI, RJ",SEM_CEP,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 124, CENTRO, 23815410, ITAGUAI, RJ",NUMERO_ALTERADO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 125, CENTRO, 23815410, ITAGUAI, RJ",NUMERO_ALTERADO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 127, CENTRO, 23815410, ITAGUAI, RJ",NUMERO_ALTERADO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 128, CENTRO, 23815410, ITAGUAI, RJ",NUMERO_ALTERADO,1
"RUA LEA CABRAL DA CUNHA, 126, CENTRO, 23815410, ITAGUAI, RJ","RUA LEA CABRAL DA CUNHA, 136, CENTRO, 23815410, ITAGUAI, RJ",NUMERO_ALTERADO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC",ORIGINAL,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","ROD IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC",ABREVIACAO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC",SEM_TIPO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC",SEM_ACENTO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC",ERRO_DIGITACAO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 584, 88355200, BRUSQUE, SC",SEM_BAIRRO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, BRUSQUE, SC",SEM_CEP,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 582, STEFFEN - URBANO, 88355200, BRUSQUE, SC",NUMERO_ALTERADO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 583, STEFFEN - URBANO, 88355200, BRUSQUE, SC",NUMERO_ALTERADO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 585, STEFFEN - URBANO, 88355200, BRUSQUE, SC",NUMERO_ALTERADO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 586, STEFFEN - URBANO, 88355200, BRUSQUE, SC",NUMERO_ALTERADO,1
"RODOVIA IVO SILVEIRA  SC 108, 584, STEFFEN - URBANO, 88355200, BRUSQUE, SC","RODOVIA IVO SILVEIRA  SC 108, 594, STEFFEN - URBANO, 88355200, BRUSQUE, SC",NUMERO_ALTERADO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR",ORIGINAL,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AV SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR",ABREVIACAO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR",SEM_TIPO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR",SEM_ACENTO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO AULO, 170, CENTRO, 86010060, LONDRINA, PR",ERRO_DIGITACAO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 170, 86010060, LONDRINA, PR",SEM_BAIRRO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 170, CENTRO, LONDRINA, PR",SEM_CEP,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 168, CENTRO, 86010060, LONDRINA, PR",NUMERO_ALTERADO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 169, CENTRO, 86010060, LONDRINA, PR",NUMERO_ALTERADO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 171, CENTRO, 86010060, LONDRINA, PR",NUMERO_ALTERADO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 172, CENTRO, 86010060, LONDRINA, PR",NUMERO_ALTERADO,1
"AVENIDA SAO PAULO, 170, CENTRO, 86010060, LONDRINA, PR","AVENIDA SAO PAULO, 180, CENTRO, 86010060, LONDRINA, PR",NUMERO_ALTERADO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",ORIGINAL,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","R DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",ABREVIACAO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",SEM_TIPO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",SEM_ACENTO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",ERRO_DIGITACAO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 288, 79560000, CHAPADAO DO SUL, MS",SEM_BAIRRO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 288, ESPLANADA III, CHAPADAO DO SUL, MS",SEM_CEP,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 286, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",NUMERO_ALTERADO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 287, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",NUMERO_ALTERADO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 289, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",NUMERO_ALTERADO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 290, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",NUMERO_ALTERADO,1
"RUA DAS ROLINHAS, 288, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS","RUA DAS ROLINHAS, 298, ESPLANADA III, 79560000, CHAPADAO DO SUL, MS",NUMERO_ALTERADO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",ORIGINAL,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","R JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",ABREVIACAO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",SEM_TIPO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",SEM_ACENTO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE ASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",ERRO_DIGITACAO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 870, 96810156, SANTA CRUZ DO SUL, RS",SEM_BAIRRO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 870, CENTRO, SANTA CRUZ DO SUL, RS",SEM_CEP,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 868, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",NUMERO_ALTERADO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 869, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",NUMERO_ALTERADO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 871, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",NUMERO_ALTERADO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 872, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",NUMERO_ALTERADO,1
"RUA JULIO DE CASTILHOS, 870, CENTRO, 96810156, SANTA CRUZ DO SUL, RS","RUA JULIO DE CASTILHOS, 880, CENTRO, 96810156, SANTA CRUZ DO SUL, RS",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",ORIGINAL,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AV DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",ABREVIACAO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",SEM_TIPO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",SEM_ACENTO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMRICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",ERRO_DIGITACAO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 03500, 22640102, RIO DE JANEIRO, RJ",SEM_BAIRRO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, RIO DE JANEIRO, RJ",SEM_CEP,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3498, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3499, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3501, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3502, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"AVENIDA DAS AMERICAS, 03500, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ","AVENIDA DAS AMERICAS, 3510, BARRA DA TIJUCA, 22640102, RIO DE JANEIRO, RJ",NUMERO_ALTERADO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS",ORIGINAL,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","R PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS",ABREVIACAO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS",SEM_TIPO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS",SEM_ACENTO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WISON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS",ERRO_DIGITACAO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2641, 79150000, MARACAJU, MS",SEM_BAIRRO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, MARACAJU, MS",SEM_CEP,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2639, POLO INDUSTRIAL, 79150000, MARACAJU, MS",NUMERO_ALTERADO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2640, POLO INDUSTRIAL, 79150000, MARACAJU, MS",NUMERO_ALTERADO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2642, POLO INDUSTRIAL, 79150000, MARACAJU, MS",NUMERO_ALTERADO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2643, POLO INDUSTRIAL, 79150000, MARACAJU, MS",NUMERO_ALTERADO,1
"RUA PER. NORTE WILSON BELTRAMIN, 2641, POLO INDUSTRIAL, 79150000, MARACAJU, MS","RUA PER. NORTE WILSON BELTRAMIN, 2651, POLO INDUSTRIAL, 79150000, MARACAJU, MS",NUMERO_ALTERADO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC",ORIGINAL,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","R CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC",ABREVIACAO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC",SEM_TIPO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC",SEM_ACENTO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCS ROVARIS, 90, CENTRO, 88820000, ICARA, SC",ERRO_DIGITACAO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 90, 88820000, ICARA, SC",SEM_BAIRRO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 90, CENTRO, ICARA, SC",SEM_CEP,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 88, CENTRO, 88820000, ICARA, SC",NUMERO_ALTERADO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 89, CENTRO, 88820000, ICARA, SC",NUMERO_ALTERADO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 91, CENTRO, 88820000, ICARA, SC",NUMERO_ALTERADO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 92, CENTRO, 88820000, ICARA, SC",NUMERO_ALTERADO,1
"RUA CEL. MARCOS ROVARIS, 90, CENTRO, 88820000, ICARA, SC","RUA CEL. MARCOS ROVARIS, 100, CENTRO, 88820000, ICARA, SC",NUMERO_ALTERADO,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB",ORIGINAL,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB",ABREVIACAO,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB",SEM_TIPO,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB",SEM_ACENTO,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","VIA LITOANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB",ERRO_DIGITACAO,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","VIA LITORANEA, SN, 58101650, CABEDELO, PB",SEM_BAIRRO,1
"VIA LITORANEA, SN, PONTA DE CAMPINA, 58101650, CABEDELO, PB","VIA LITORANEA, SN, PONTA DE CAMPINA, CABEDELO, PB",SEM_CEP,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS",ORIGINAL,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","ROD ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS",ABREVIACAO,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS",SEM_TIPO,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS",SEM_ACENTO,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","RODOVIA ESTADUA RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS",ERRO_DIGITACAO,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","RODOVIA ESTADUAL RS 347, S/N, 96900000, SOBRADINHO, RS",SEM_BAIRRO,1
"RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, 96900000, SOBRADINHO, RS","RODOVIA ESTADUAL RS 347, S/N, INDUSTRIAL, SOBRADINHO, RS",SEM_CEP,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO",ORIGINAL,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","ROD BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO",ABREVIACAO,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO",SEM_TIPO,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO",SEM_ACENTO,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","RODOVIA BR-53, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO",ERRO_DIGITACAO,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","RODOVIA BR-153, S/N, 74989840, APARECIDA DE GOIANIA, GO",SEM_BAIRRO,1
"RODOVIA BR-153, S/N, ROSA DOS VENTOS, 74989840, APARECIDA DE GOIANIA, GO","RODOVIA BR-153, S/N, ROSA DOS VENTOS, APARECIDA DE GOIANIA, GO",SEM_CEP,1
